Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
T6691,3254,1408.83,Online Purchase,16.0,Tablet,Boston,2,78,11,Debit Card,0
T6692,4839,56.22,ATM Withdrawal,15.0,Tablet,Miami,4,47,1,UPI,0
T6693,2258,4585.13,ATM Withdrawal,1.0,Tablet,Boston,0,25,11,Credit Card,0
T6694,4513,3432.05,Bank Transfer,1.0,Tablet,Houston,1,110,14,UPI,0
T6695,4426,3449.64,ATM Withdrawal,14.0,Desktop,Houston,1,5,14,UPI,0
T6696,1514,,Bill Payment,2.0,Tablet,San Francisco,0,83,6,Credit Card,0
T6697,2231,3448.11,Online Purchase,20.0,Tablet,Miami,1,9,4,,0
T6698,1708,4909.4,Online Purchase,,Mobile,San Francisco,2,53,6,Net Banking,0
T6699,4924,1928.88,Bank Transfer,15.0,Tablet,Chicago,3,34,4,UPI,0
T6700,4196,3564.07,Online Purchase,1.0,Mobile,Chicago,4,14,8,,0
T6701,3185,1800.85,Online Purchase,15.0,Tablet,Houston,3,16,2,UPI,0
T6702,1338,4272.17,Online Purchase,7.0,,Houston,4,1,3,Debit Card,0
T6703,3584,4290.85,Bank Transfer,,Desktop,Seattle,4,16,4,,0
T6704,1067,4511.82,ATM Withdrawal,12.0,Tablet,San Francisco,0,4,5,UPI,0
T6705,2596,32.29,ATM Withdrawal,5.0,Tablet,Miami,2,55,3,Net Banking,0
T6706,2564,1494.47,POS Payment,,Desktop,New York,4,109,2,Credit Card,0
T6707,1382,673.95,Bill Payment,6.0,Mobile,Houston,1,44,4,Debit Card,0
T6708,1018,2272.66,POS Payment,18.0,Tablet,San Francisco,4,19,5,Net Banking,1
T6709,3730,2479.77,Bank Transfer,6.0,Unknown Device,Miami,2,32,14,Credit Card,0
T6710,4521,1283.24,Bank Transfer,17.0,Mobile,Los Angeles,2,22,6,UPI,0
T6711,3121,3618.62,ATM Withdrawal,13.0,Mobile,San Francisco,4,48,3,Credit Card,0
T6712,1572,1352.5,Online Purchase,5.0,Desktop,San Francisco,4,47,10,Net Banking,0
T6713,3986,4270.19,POS Payment,7.0,Tablet,Boston,4,53,5,UPI,0
T6714,4736,892.41,Bank Transfer,23.0,Desktop,New York,2,116,3,Credit Card,0
T6715,2299,1839.34,Bill Payment,14.0,Desktop,San Francisco,2,74,1,Debit Card,0
T6716,4119,3113.08,POS Payment,6.0,Mobile,,3,111,8,Net Banking,0
T6717,3258,3028.65,Bill Payment,17.0,Tablet,Miami,2,86,5,UPI,0
T6718,3902,394.76,Bill Payment,6.0,Tablet,San Francisco,2,98,13,UPI,0
T6719,2943,4232.06,ATM Withdrawal,9.0,Mobile,San Francisco,4,74,7,,1
T6720,1650,2992.33,ATM Withdrawal,10.0,Desktop,Miami,2,47,14,Credit Card,0
T6721,2645,,Bill Payment,2.0,Tablet,Miami,3,2,12,Net Banking,0
T6722,1993,4338.84,POS Payment,7.0,Tablet,Seattle,0,23,2,Net Banking,0
T6723,3742,2731.86,ATM Withdrawal,12.0,Tablet,Boston,4,67,11,Credit Card,0
T6724,3587,4554.35,POS Payment,20.0,Desktop,Boston,0,76,10,Credit Card,0
T6725,4780,4242.8,ATM Withdrawal,22.0,Tablet,Boston,1,88,10,,1
T6726,4262,4790.82,Online Purchase,3.0,Desktop,Houston,1,72,10,Net Banking,0
T6727,2338,4253.24,Bank Transfer,16.0,Desktop,Houston,4,6,10,Credit Card,0
T6728,1900,,Online Purchase,20.0,Tablet,New York,1,26,14,Debit Card,0
T6729,4634,2349.46,Online Purchase,6.0,Mobile,,4,84,10,Net Banking,0
T6730,2684,1064.1,Bank Transfer,21.0,Tablet,Boston,4,43,12,Invalid Method,0
T6731,3827,,ATM Withdrawal,22.0,Desktop,Los Angeles,4,88,7,Net Banking,0
T6732,2585,3614.13,ATM Withdrawal,13.0,Desktop,Los Angeles,3,93,5,Credit Card,0
T6733,2923,1412.33,Online Purchase,2.0,Mobile,Seattle,4,5,13,Net Banking,0
T6734,2781,1708.27,ATM Withdrawal,11.0,Desktop,Boston,0,19,5,Debit Card,0
T6735,2136,3431.96,Bill Payment,7.0,Tablet,Chicago,2,16,2,Credit Card,0
T6736,3217,2391.7,Bill Payment,13.0,Tablet,Miami,1,39,1,Debit Card,0
T6737,4539,412.01,ATM Withdrawal,16.0,Desktop,Los Angeles,0,81,10,UPI,0
T6738,4749,711.53,Bill Payment,0.0,Desktop,Chicago,4,27,2,UPI,0
T6739,2944,3729.52,Bank Transfer,3.0,Mobile,New York,0,115,12,Net Banking,0
T6740,2037,1646.2,Online Purchase,23.0,Mobile,Miami,2,48,1,Net Banking,0
T6741,2738,2540.71,ATM Withdrawal,23.0,Desktop,Miami,4,14,5,Net Banking,0
T6742,1287,3834.27,Online Purchase,9.0,Tablet,Boston,2,99,13,UPI,0
T6743,4978,3757.12,Bank Transfer,10.0,Tablet,Boston,0,100,11,Net Banking,1
T6744,3236,839.24,Online Purchase,21.0,Mobile,Houston,4,91,13,UPI,0
T6745,3961,,ATM Withdrawal,10.0,Tablet,Seattle,4,58,13,UPI,0
T6746,4226,2957.81,Bank Transfer,10.0,Mobile,New York,1,54,6,Credit Card,0
T6747,2590,3709.46,Bank Transfer,22.0,Mobile,Miami,1,119,6,Credit Card,0
T6748,3741,749.45,Bill Payment,12.0,Mobile,New York,3,8,6,Credit Card,0
T6749,2745,1862.92,ATM Withdrawal,11.0,Tablet,Los Angeles,3,116,8,Credit Card,0
T6750,3935,4352.04,Bank Transfer,8.0,Desktop,San Francisco,3,44,10,Invalid Method,0
T6751,3518,4721.39,Bank Transfer,10.0,Desktop,Los Angeles,1,34,10,Invalid Method,0
T6752,2098,2273.08,Online Purchase,15.0,Desktop,Seattle,0,45,7,Credit Card,0
T6753,3324,402.18,Bill Payment,16.0,Desktop,Boston,0,110,5,Debit Card,0
T6754,1939,1292.19,Online Purchase,6.0,Tablet,Boston,2,11,3,Net Banking,0
T6755,4716,1168.68,Bank Transfer,3.0,Tablet,Seattle,4,114,11,Credit Card,0
T6756,4414,1198.62,Bank Transfer,12.0,Desktop,Los Angeles,1,39,3,,0
T6757,2448,2471.94,Online Purchase,16.0,Tablet,Seattle,0,48,3,,0
T6758,1570,2918.21,Online Purchase,11.0,Tablet,,0,86,14,UPI,0
T6759,4582,616.94,Bank Transfer,0.0,Desktop,San Francisco,0,10,3,Net Banking,0
T6760,3904,4447.33,Bank Transfer,11.0,Mobile,Chicago,0,11,8,Credit Card,0
T6761,2000,3101.77,Bill Payment,20.0,Desktop,Seattle,0,68,7,Net Banking,0
T6762,2205,2988.27,Bank Transfer,15.0,Desktop,Los Angeles,1,38,4,Net Banking,0
T6763,3505,4936.46,Bank Transfer,9.0,Desktop,Houston,1,23,14,Net Banking,0
T6764,1917,3142.58,ATM Withdrawal,1.0,Mobile,Los Angeles,2,106,7,Debit Card,0
T6765,2874,4645.15,POS Payment,10.0,,San Francisco,3,59,9,,0
T6766,1832,1434.85,POS Payment,2.0,Tablet,Houston,0,75,1,Credit Card,0
T6767,4135,1204.45,Bank Transfer,7.0,Desktop,Los Angeles,3,70,13,Net Banking,0
T6768,3886,2585.01,Bill Payment,15.0,Tablet,Los Angeles,2,8,5,Credit Card,0
T6769,4331,2545.5,ATM Withdrawal,14.0,Mobile,Chicago,2,34,1,Credit Card,0
T6770,3240,1136.29,Bank Transfer,8.0,Mobile,Los Angeles,2,20,10,Net Banking,0
T6771,2678,3499.78,ATM Withdrawal,13.0,Desktop,New York,1,55,12,Credit Card,0
T6772,1615,153.02,Online Purchase,13.0,Desktop,Los Angeles,4,53,9,Debit Card,0
T6773,1405,,Bill Payment,18.0,Tablet,Los Angeles,0,66,8,Net Banking,0
T6774,2749,2288.6,POS Payment,21.0,Mobile,New York,1,56,10,Credit Card,0
T6775,4825,3446.59,ATM Withdrawal,5.0,Desktop,Boston,4,106,14,Credit Card,0
T6776,3990,2388.02,Bank Transfer,17.0,Tablet,Seattle,0,55,11,Net Banking,0
T6777,3768,4886.78,Online Purchase,5.0,Mobile,Chicago,0,37,13,Debit Card,0
T6778,1092,1676.75,Bill Payment,11.0,Desktop,Houston,3,114,1,Credit Card,0
T6779,3477,4912.95,ATM Withdrawal,20.0,Desktop,Seattle,2,46,2,Net Banking,0
T6780,1653,329.54,Online Purchase,1.0,Tablet,,2,63,5,Credit Card,0
T6781,4505,3420.39,ATM Withdrawal,6.0,Desktop,Boston,2,59,7,UPI,1
T6782,4475,2273.82,ATM Withdrawal,19.0,Desktop,Boston,3,1,7,Debit Card,0
T6783,1433,4111.58,ATM Withdrawal,9.0,Mobile,San Francisco,0,55,8,Net Banking,0
T6784,2135,3949.13,Bill Payment,14.0,Tablet,Los Angeles,2,47,6,Debit Card,0
T6785,1374,49997.799999999996,Bill Payment,15.0,,Chicago,3,89,12,UPI,1
T6786,4130,478.22,POS Payment,1.0,Unknown Device,,2,9,9,Net Banking,0
T6787,2066,4112.72,ATM Withdrawal,,Tablet,Houston,3,60,14,UPI,0
T6788,1206,1074.13,Online Purchase,,Mobile,Seattle,2,117,14,Credit Card,0
T6789,1779,133.27,Bank Transfer,8.0,Tablet,Houston,0,20,13,Debit Card,0
T6790,2319,1092.6,ATM Withdrawal,20.0,Mobile,Los Angeles,2,82,9,Net Banking,0
T6791,2141,2399.03,POS Payment,17.0,Desktop,Boston,1,62,6,UPI,0
T6792,1531,,Bill Payment,9.0,Desktop,,2,27,8,Credit Card,0
T6793,4293,1097.07,POS Payment,17.0,Tablet,Houston,2,46,7,Debit Card,0
T6794,3213,569.47,POS Payment,7.0,Mobile,Boston,3,26,4,UPI,0
T6795,3690,3231.61,ATM Withdrawal,13.0,Desktop,San Francisco,1,46,9,Net Banking,0
T6796,4227,4919.57,ATM Withdrawal,13.0,Desktop,Chicago,0,41,14,Net Banking,0
T6797,4255,3006.35,Online Purchase,5.0,Tablet,Houston,3,59,8,UPI,0
T6798,1089,3456.83,Online Purchase,7.0,Mobile,Los Angeles,0,114,11,Credit Card,0
T6799,2117,2808.03,POS Payment,9.0,Mobile,Chicago,3,38,2,Credit Card,0
T6800,1012,3912.83,Online Purchase,18.0,Tablet,San Francisco,0,16,7,UPI,0
T6801,4020,4879.14,Online Purchase,6.0,Tablet,Los Angeles,1,91,8,UPI,0
T6802,2857,2722.93,Bank Transfer,3.0,Mobile,Seattle,3,19,12,Debit Card,1
T6803,1804,2086.87,Online Purchase,19.0,Mobile,Los Angeles,1,37,11,Debit Card,0
T6804,1944,4302.41,POS Payment,21.0,Unknown Device,Houston,3,45,5,Debit Card,0
T6805,3789,4848.79,ATM Withdrawal,16.0,Tablet,Seattle,4,26,1,UPI,0
T6806,2857,650.26,Bill Payment,17.0,Tablet,Los Angeles,3,92,2,UPI,0
T6807,4875,2892.96,ATM Withdrawal,11.0,Desktop,New York,0,70,1,UPI,0
T6808,4509,3963.34,POS Payment,13.0,Tablet,Miami,3,86,12,Credit Card,0
T6809,4609,2669.03,Bill Payment,12.0,Tablet,San Francisco,1,17,14,UPI,0
T6810,2610,2048.94,Bank Transfer,7.0,Mobile,Boston,3,93,3,UPI,0
T6811,3923,3277.87,POS Payment,,,Chicago,1,1,11,UPI,1
T6812,2959,1354.29,POS Payment,14.0,Mobile,,4,79,12,Credit Card,0
T6813,4882,1748.92,POS Payment,1.0,Desktop,San Francisco,2,106,10,Debit Card,0
T6814,4221,4961.42,ATM Withdrawal,4.0,Tablet,Miami,3,26,13,Debit Card,0
T6815,3707,3184.14,Bill Payment,6.0,Desktop,Los Angeles,0,69,2,Debit Card,0
T6816,4079,4365.27,Bank Transfer,17.0,Desktop,Chicago,1,58,6,UPI,0
T6817,2052,,Online Purchase,18.0,Desktop,Houston,3,46,10,UPI,0
T6818,1295,,Bill Payment,14.0,Desktop,Los Angeles,4,62,6,Credit Card,0
T6819,4033,4204.44,POS Payment,21.0,Tablet,Seattle,2,95,3,UPI,0
T6820,1925,1439.36,POS Payment,16.0,Tablet,Miami,2,87,2,Net Banking,0
T6821,4792,3187.4,POS Payment,0.0,Desktop,San Francisco,0,117,8,Debit Card,0
T6822,1639,2955.06,POS Payment,2.0,Desktop,Seattle,2,1,9,Credit Card,0
T6823,3387,3113.99,Bank Transfer,10.0,Tablet,New York,2,24,5,Net Banking,0
T6824,1627,847.32,ATM Withdrawal,22.0,Tablet,Chicago,2,39,14,UPI,0
T6825,3486,1389.83,Bill Payment,9.0,Mobile,Houston,3,72,2,Debit Card,0
T6826,2167,1436.86,Bank Transfer,14.0,,San Francisco,4,38,1,UPI,0
T6827,1941,3011.72,Bank Transfer,23.0,Desktop,Miami,0,99,11,UPI,0
T6828,1829,4862.87,Bank Transfer,6.0,Mobile,New York,3,37,2,,0
T6829,2770,4770.57,Bank Transfer,7.0,Desktop,Miami,0,88,6,Debit Card,0
T6830,3566,1139.81,Bank Transfer,21.0,Mobile,Miami,1,112,11,Credit Card,0
T6831,1975,1527.7,Bank Transfer,18.0,,Seattle,2,76,10,Net Banking,0
T6832,4116,185.13,Bank Transfer,17.0,Mobile,Los Angeles,3,112,11,Invalid Method,0
T6833,1954,1997.08,ATM Withdrawal,17.0,Tablet,San Francisco,4,31,1,Credit Card,0
T6834,2262,4174.2,ATM Withdrawal,21.0,Desktop,New York,1,95,1,UPI,0
T6835,1951,4579.18,Bank Transfer,12.0,Mobile,Miami,0,49,9,Net Banking,0
T6836,1943,1186.3,POS Payment,10.0,Tablet,Boston,2,3,11,Debit Card,0
T6837,3202,1332.64,Online Purchase,12.0,Mobile,Los Angeles,1,65,9,Net Banking,0
T6838,2204,1108.14,Bank Transfer,6.0,Tablet,Miami,3,85,6,Credit Card,0
T6839,4286,1753.77,Bill Payment,1.0,Mobile,Miami,2,18,2,Credit Card,0
T6840,3135,49997.799999999996,Bill Payment,,Tablet,San Francisco,0,28,1,UPI,0
T6841,4327,3236.05,Bank Transfer,2.0,Mobile,New York,3,43,8,Debit Card,0
T6842,2534,3930.77,ATM Withdrawal,6.0,Mobile,Miami,3,111,4,UPI,0
T6843,2096,2917.24,Bill Payment,0.0,Unknown Device,Miami,0,32,3,Debit Card,1
T6844,3978,1292.38,ATM Withdrawal,9.0,Desktop,Los Angeles,0,63,7,UPI,0
T6845,1178,1143.83,Online Purchase,11.0,Tablet,San Francisco,3,93,13,UPI,0
T6846,3259,49.96,POS Payment,17.0,Tablet,Miami,3,30,10,Debit Card,0
T6847,2828,3906.01,ATM Withdrawal,0.0,Mobile,Boston,2,41,1,Debit Card,0
T6848,2257,4236.37,Bill Payment,16.0,Tablet,Houston,3,67,8,Net Banking,0
T6849,1464,3842.57,Online Purchase,14.0,Desktop,Chicago,0,47,8,Debit Card,0
T6850,2774,376.64,POS Payment,6.0,Tablet,Houston,2,91,8,Net Banking,0
T6851,4294,,ATM Withdrawal,14.0,Desktop,San Francisco,1,93,6,Credit Card,0
T6852,3678,233.61,POS Payment,19.0,Desktop,Los Angeles,0,108,12,Credit Card,0
T6853,3872,532.44,Online Purchase,16.0,Desktop,San Francisco,3,53,11,Credit Card,0
T6854,4335,2205.17,Online Purchase,20.0,Tablet,New York,2,53,8,Credit Card,0
T6855,2230,2383.35,Bank Transfer,7.0,Mobile,San Francisco,0,77,5,Credit Card,0
T6856,3654,4081.51,Bank Transfer,11.0,Tablet,Los Angeles,3,77,2,Credit Card,0
T6857,1884,3399.24,ATM Withdrawal,21.0,Desktop,Los Angeles,0,13,11,Net Banking,0
T6858,4805,770.83,Bill Payment,8.0,Desktop,San Francisco,3,50,8,Invalid Method,0
T6859,3413,1134.6,Bank Transfer,12.0,Desktop,New York,4,8,12,Credit Card,0
T6860,3323,1431.95,ATM Withdrawal,2.0,Tablet,New York,3,42,3,Net Banking,0
T6861,3427,622.74,POS Payment,10.0,Desktop,New York,2,111,5,UPI,0
T6862,4814,1441.79,Online Purchase,13.0,Tablet,Boston,2,60,1,UPI,0
T6863,2332,3644.35,Bank Transfer,21.0,Tablet,Los Angeles,1,80,9,UPI,0
T6864,2654,1210.8,ATM Withdrawal,23.0,Desktop,New York,0,41,5,Debit Card,0
T6865,4339,4177.62,Online Purchase,2.0,Desktop,Seattle,4,37,9,Credit Card,0
T6866,1944,2350.24,POS Payment,20.0,Mobile,Houston,2,81,8,Net Banking,0
T6867,4856,1618.06,Bank Transfer,10.0,Mobile,Seattle,1,33,3,,0
T6868,4135,2065.03,Bank Transfer,3.0,Tablet,Boston,4,119,10,Net Banking,1
T6869,3857,3548.94,POS Payment,15.0,Tablet,Los Angeles,4,76,6,UPI,0
T6870,4421,2586.38,Bill Payment,22.0,Mobile,San Francisco,0,19,2,Debit Card,0
T6871,1924,41.36,ATM Withdrawal,,Desktop,New York,2,97,12,Debit Card,0
T6872,2938,4612.01,POS Payment,14.0,Tablet,Houston,3,41,14,Net Banking,0
T6873,1493,334.65,Online Purchase,13.0,Desktop,New York,3,119,12,Credit Card,0
T6874,2546,4693.41,Online Purchase,23.0,Desktop,Boston,3,54,6,Credit Card,0
T6875,4169,145.62,Bill Payment,12.0,Tablet,Boston,0,43,5,Net Banking,0
T6876,2969,3856.04,POS Payment,13.0,Tablet,Miami,1,95,10,UPI,0
T6877,2094,2675.7,ATM Withdrawal,15.0,Desktop,Chicago,1,51,4,Net Banking,0
T6878,3411,2531.1,POS Payment,12.0,Desktop,Boston,1,38,13,Credit Card,0
T6879,3617,368.53,Bill Payment,,Mobile,Chicago,1,41,1,Debit Card,0
T6880,2825,,Bank Transfer,20.0,,,0,109,3,UPI,0
T6881,1762,3888.85,POS Payment,18.0,Mobile,New York,2,54,11,Credit Card,0
T6882,3323,4456.84,Bill Payment,6.0,Desktop,Miami,4,81,13,UPI,0
T6883,1049,,Bill Payment,12.0,Tablet,Houston,3,98,13,Net Banking,0
T6884,4429,49997.799999999996,Bank Transfer,14.0,Mobile,Seattle,0,74,10,,0
T6885,3775,304.42,Bill Payment,,Mobile,Boston,1,12,11,Debit Card,0
T6886,1905,3412.48,ATM Withdrawal,17.0,Mobile,Los Angeles,2,60,4,Net Banking,0
T6887,3975,1395.84,Bill Payment,17.0,Mobile,Miami,0,104,8,Credit Card,0
T6888,1563,279.79,Bank Transfer,10.0,Desktop,New York,1,59,8,Credit Card,0
T6889,1782,3330.93,POS Payment,6.0,Desktop,Chicago,4,35,7,Net Banking,0
T6890,3532,2431.17,Bill Payment,11.0,,San Francisco,2,103,14,Debit Card,0
T6891,4155,64.75,Bill Payment,,Tablet,Boston,3,104,11,UPI,0
T6892,4970,559.07,ATM Withdrawal,20.0,Tablet,Chicago,3,119,13,Credit Card,1
T6893,4876,3497.51,Bank Transfer,22.0,Tablet,Miami,3,67,7,Net Banking,0
T6894,4709,323.04,Bank Transfer,9.0,Desktop,Los Angeles,2,109,10,UPI,1
T6895,3040,4330.49,Bank Transfer,1.0,Tablet,Boston,4,113,5,Net Banking,0
T6896,2831,1560.07,Bank Transfer,12.0,Mobile,Chicago,2,82,3,Net Banking,0
T6897,1583,447.89,Bank Transfer,22.0,Mobile,Seattle,2,102,8,UPI,0
T6898,2319,3799.99,Online Purchase,,,Miami,3,44,9,Credit Card,0
T6899,1235,2624.51,POS Payment,0.0,Desktop,San Francisco,2,57,3,Net Banking,0
T6900,3103,1536.67,Bill Payment,4.0,Mobile,San Francisco,1,58,6,Net Banking,0
T6901,2942,2033.46,Bill Payment,20.0,Desktop,New York,0,103,3,UPI,0
T6902,1359,111.95,Bill Payment,21.0,Tablet,Houston,1,8,13,Debit Card,0
T6903,2930,3315.18,ATM Withdrawal,16.0,Desktop,New York,1,58,7,Net Banking,0
T6904,1109,1832.04,Bank Transfer,11.0,Desktop,Houston,3,26,3,UPI,0
T6905,1191,3571.62,POS Payment,3.0,Tablet,Miami,3,64,2,Credit Card,0
T6906,1903,3142.71,Bill Payment,10.0,Mobile,Seattle,3,94,3,Debit Card,0
T6907,2116,3258.01,Bank Transfer,20.0,Tablet,San Francisco,0,39,10,Net Banking,0
T6908,1861,3965.5,Bank Transfer,16.0,Tablet,Chicago,3,100,1,Credit Card,0
T6909,3615,3157.63,Bank Transfer,,Desktop,Boston,3,4,9,,0
T6910,2083,2096.54,ATM Withdrawal,11.0,Mobile,Seattle,4,54,9,UPI,0
T6911,1649,1952.69,POS Payment,14.0,Desktop,New York,2,72,6,UPI,0
T6912,1038,602.31,Bill Payment,16.0,Mobile,Houston,2,16,3,Debit Card,0
T6913,4611,3898.32,Online Purchase,13.0,Desktop,,3,101,14,Credit Card,0
T6914,4120,3806.74,ATM Withdrawal,6.0,Tablet,New York,4,89,8,,0
T6915,4491,1235.26,ATM Withdrawal,23.0,Desktop,New York,4,41,6,Credit Card,0
T6916,1636,49997.799999999996,Online Purchase,22.0,Desktop,Seattle,2,44,13,Debit Card,0
T6917,2036,2947.07,ATM Withdrawal,14.0,Mobile,New York,2,31,14,UPI,0
T6918,1035,2396.04,Bill Payment,11.0,Tablet,Miami,0,7,13,Debit Card,0
T6919,3148,92.39,POS Payment,1.0,Tablet,Houston,4,22,4,UPI,0
T6920,4865,1916.79,POS Payment,14.0,Mobile,Seattle,0,35,12,Credit Card,0
T6921,4157,3205.15,Bill Payment,21.0,Tablet,Miami,3,52,14,UPI,0
T6922,4587,,Bill Payment,7.0,Desktop,Boston,3,10,10,Net Banking,0
T6923,4294,2300.54,POS Payment,23.0,Mobile,Seattle,0,33,2,Net Banking,0
T6924,2361,4967.21,Bill Payment,15.0,Tablet,Seattle,0,54,11,Credit Card,0
T6925,2983,3584.11,ATM Withdrawal,23.0,Desktop,Houston,3,52,13,Net Banking,0
T6926,1165,2736.62,POS Payment,2.0,Tablet,Houston,2,97,13,Credit Card,0
T6927,3430,2667.5,Online Purchase,17.0,Desktop,Miami,3,99,12,Net Banking,0
T6928,2879,223.61,Online Purchase,12.0,Mobile,New York,2,75,7,UPI,0
T6929,4966,4786.79,Bill Payment,17.0,Desktop,,2,100,6,UPI,0
T6930,4447,4641.25,Online Purchase,18.0,Mobile,Boston,3,22,2,UPI,0
T6931,4542,3413.61,Online Purchase,4.0,,Los Angeles,1,33,7,,0
T6932,3837,499.56,POS Payment,19.0,Mobile,Miami,4,73,4,UPI,0
T6933,4713,1043.13,ATM Withdrawal,0.0,Desktop,New York,1,70,8,Credit Card,0
T6934,1030,,Bank Transfer,0.0,Tablet,Chicago,1,6,3,Debit Card,0
T6935,4446,2600.29,Online Purchase,5.0,Desktop,Boston,3,85,5,Net Banking,0
T6936,1010,,Bill Payment,22.0,Desktop,New York,0,119,9,Debit Card,0
T6937,3011,3480.52,Bank Transfer,9.0,Unknown Device,Miami,2,40,6,Debit Card,0
T6938,4373,2728.42,Online Purchase,11.0,Tablet,Chicago,2,31,11,Credit Card,0
T6939,3143,93.2,ATM Withdrawal,2.0,Tablet,,0,2,9,UPI,0
T6940,4261,3721.57,Online Purchase,14.0,Mobile,Seattle,2,56,9,Credit Card,0
T6941,3500,948.2,Bill Payment,8.0,Tablet,Chicago,3,24,9,Invalid Method,0
T6942,3239,4125.3,ATM Withdrawal,10.0,Tablet,Miami,0,34,7,Net Banking,0
T6943,1485,1778.45,Bill Payment,10.0,Tablet,Boston,3,57,12,Credit Card,0
T6944,2289,1696.41,Bill Payment,5.0,,New York,1,110,3,Net Banking,0
T6945,2447,64.03,Bill Payment,3.0,Tablet,Los Angeles,4,101,6,Credit Card,0
T6946,4199,4938.71,Bill Payment,18.0,Desktop,Los Angeles,0,105,8,Debit Card,0
T6947,3285,3061.96,Bill Payment,20.0,Tablet,Houston,0,62,8,UPI,0
T6948,2943,,ATM Withdrawal,,Tablet,Houston,3,73,13,Net Banking,0
T6949,4426,487.62,POS Payment,22.0,,San Francisco,4,7,3,Credit Card,0
T6950,2963,3497.24,ATM Withdrawal,11.0,Desktop,Miami,1,31,13,Credit Card,0
T6951,4183,1417.24,POS Payment,6.0,Desktop,Chicago,4,63,5,Credit Card,0
T6952,2851,4941.46,ATM Withdrawal,6.0,Tablet,Houston,3,23,10,Net Banking,0
T6953,2469,4752.98,Bill Payment,12.0,Desktop,New York,1,71,7,Debit Card,0
T6954,2366,3677.81,ATM Withdrawal,3.0,Tablet,New York,2,97,12,Net Banking,0
T6955,4216,4855.5,ATM Withdrawal,6.0,Desktop,Los Angeles,1,50,1,UPI,0
T6956,4136,532.64,POS Payment,14.0,Tablet,Seattle,2,18,8,UPI,0
T6957,4318,1403.18,ATM Withdrawal,8.0,Mobile,Chicago,3,55,2,Debit Card,0
T6958,3782,1269.95,ATM Withdrawal,14.0,Mobile,Seattle,3,92,9,Net Banking,0
T6959,1990,364.7,Online Purchase,21.0,Tablet,New York,1,88,6,Net Banking,0
T6960,4561,4861.27,Bill Payment,10.0,Tablet,New York,4,67,7,Net Banking,0
T6961,1824,304.57,Bill Payment,2.0,Tablet,Los Angeles,0,47,13,Net Banking,0
T6962,2462,4284.16,Online Purchase,16.0,,Chicago,3,85,3,Credit Card,0
T6963,3153,3841.97,ATM Withdrawal,8.0,Tablet,San Francisco,4,27,4,Invalid Method,0
T6964,3228,1882.46,Bank Transfer,1.0,Tablet,Seattle,1,55,7,Credit Card,0
T6965,3231,98.94,ATM Withdrawal,13.0,Desktop,New York,4,44,4,Credit Card,0
T6966,1225,35.45,Bill Payment,18.0,Desktop,Boston,4,115,14,UPI,0
T6967,1776,1023.95,ATM Withdrawal,7.0,Tablet,Seattle,4,20,2,Net Banking,1
T6968,3837,2471.91,Bank Transfer,21.0,Mobile,Los Angeles,2,47,6,UPI,0
T6969,4980,2292.26,Online Purchase,11.0,Mobile,Houston,2,25,10,Debit Card,0
T6970,2112,2928.54,Bill Payment,3.0,Tablet,Los Angeles,4,40,10,Net Banking,0
T6971,1687,3860.94,Bank Transfer,6.0,Mobile,Los Angeles,3,100,5,UPI,1
T6972,1529,1889.89,Bank Transfer,21.0,,Boston,3,8,4,Net Banking,0
T6973,4442,806.02,Bank Transfer,8.0,Mobile,Houston,2,71,4,Net Banking,0
T6974,1971,4001.24,POS Payment,1.0,Desktop,New York,3,78,5,,0
T6975,1935,1666.79,Online Purchase,20.0,Desktop,Boston,1,100,5,Credit Card,0
T6976,4984,1437.98,Bill Payment,17.0,Mobile,Chicago,4,113,6,Net Banking,0
T6977,2422,3822.74,Online Purchase,0.0,Mobile,San Francisco,4,47,13,Debit Card,0
T6978,3153,4671.03,POS Payment,13.0,Mobile,Boston,0,108,10,Debit Card,0
T6979,2294,4575.23,Bill Payment,16.0,,Chicago,2,95,12,Credit Card,0
T6980,2998,691.52,ATM Withdrawal,1.0,Desktop,Houston,1,116,5,Net Banking,0
T6981,3878,2518.27,Online Purchase,22.0,Desktop,Los Angeles,2,69,13,Net Banking,0
T6982,2526,468.89,POS Payment,,,Chicago,3,100,6,Net Banking,0
T6983,1678,4805.07,ATM Withdrawal,19.0,Desktop,Boston,1,82,11,Debit Card,0
T6984,4596,1080.06,POS Payment,6.0,Desktop,San Francisco,3,5,3,Net Banking,0
T6985,3896,991.16,Bill Payment,15.0,Desktop,Houston,2,87,7,Net Banking,0
T6986,4103,4444.98,Online Purchase,3.0,Unknown Device,Houston,3,88,8,,1
T6987,3440,4839.41,POS Payment,14.0,Tablet,Houston,3,26,11,Debit Card,0
T6988,1039,3489.67,Bill Payment,9.0,Desktop,Houston,2,79,7,Net Banking,0
T6989,3707,609.42,POS Payment,9.0,Mobile,Los Angeles,3,48,4,Invalid Method,0
T6990,4289,2431.85,Bank Transfer,9.0,Tablet,Los Angeles,1,113,2,Net Banking,0
T6991,4802,4083.94,Online Purchase,21.0,Desktop,Miami,4,100,13,Net Banking,0
T6992,4028,2864.52,Bank Transfer,15.0,Desktop,Houston,3,69,1,Debit Card,0
